,age,fullVisitorId,gender
1805,49,9467619663210756890,female
1806,60,1205811658742251528,male
1807,55,9990797196896345494,male
1808,52,9990797196896345494,male
1809,50,9990797196896345494,female
1810,50,9208589398581305030,female
1811,54,2951565306014197668,female
1812,50,2951565306014197668,female
1813,49,2951565306014197668,female
1814,53,2951565306014197668,female
1815,45,2951565306014197668,female
1816,49,2951565306014197668,female
1817,58,6204487607814883092,female
1818,48,6204487607814883092,male
1819,47,6204487607814883092,male
1820,39,6204487607814883092,male
1821,47,6204487607814883092,male
1822,56,6204487607814883092,female
1823,52,6204487607814883092,female
1824,27,220695720492664721,male
1825,23,220695720492664721,female
1826,27,220695720492664721,female
1827,27,220695720492664721,male
1828,25,220695720492664721,male
1829,23,220695720492664721,male
1830,24,220695720492664721,female
1831,24,220695720492664721,female
1832,24,220695720492664721,male
1833,28,220695720492664721,male
1834,23,220695720492664721,male
1835,25,220695720492664721,male
1836,26,220695720492664721,female
1837,53,8612048345358957540,female
1838,47,886303544270908488,male
1839,50,886303544270908488,female
1840,51,886303544270908488,male
1841,46,886303544270908488,male
1842,50,886303544270908488,male
1843,53,5542844395633027147,female
1844,54,5542844395633027147,female
1845,42,5542844395633027147,female
1846,25,6226617329849661943,male
1847,25,6226617329849661943,female
1848,25,6226617329849661943,male
1849,23,6226617329849661943,male
1850,26,6226617329849661943,female
1851,26,6226617329849661943,female
1852,25,6226617329849661943,male
1853,27,6226617329849661943,male
1854,20,6226617329849661943,female
1855,26,6226617329849661943,female
1856,28,6226617329849661943,male
1857,26,6226617329849661943,male
1858,26,6226617329849661943,male
1859,24,6226617329849661943,male
1860,25,6226617329849661943,female
1861,26,6226617329849661943,female
1862,25,6226617329849661943,female
1863,26,6226617329849661943,male
1864,24,6226617329849661943,female
1865,25,6226617329849661943,male
1866,26,6226617329849661943,female
1867,25,6226617329849661943,female
1868,26,6226617329849661943,male
1869,23,6226617329849661943,female
1870,29,6226617329849661943,female
1871,22,6226617329849661943,female
1872,25,6226617329849661943,male
1873,28,6226617329849661943,female
1874,27,6226617329849661943,female
1875,46,3057038827643916934,female
1876,51,9524665728498622443,male
1877,53,9524665728498622443,male
1878,53,9524665728498622443,female
1879,50,7179885704608750434,female
1880,55,6331954478763048800,male
1881,45,5764262000762138586,male
1882,50,4815044464336566076,female
1883,44,4815044464336566076,female
1884,52,370653840812117479,male
1885,42,4471415710206918415,female
1886,52,5073907165451584628,male
1887,51,10235349034444058,male
1888,47,423307133606435481,female
1889,50,1945356518747036397,male
1890,45,214776722271775969,male
1891,49,214776722271775969,male
1892,51,214776722271775969,female
1893,51,1505005738555930573,male
1894,57,1505005738555930573,female
1895,51,141333337786935920,female
1896,59,608915197735218105,female
1897,55,608915197735218105,male
1898,57,608915197735218105,female
1899,49,608915197735218105,female
1900,47,3794911148673374791,male
1901,51,2518379317255532090,male
1902,47,2518379317255532090,female
1903,52,9554559055315205819,female
1904,45,9554559055315205819,male
1905,54,9554559055315205819,male
1906,52,9554559055315205819,male
1907,49,9554559055315205819,female
1908,50,9554559055315205819,female
1909,53,9554559055315205819,male
1910,58,1790056396751623380,female
1911,52,7232068354296514443,female
1912,49,7232068354296514443,male
1913,50,7232068354296514443,female
1914,46,7232068354296514443,male
1915,51,5651255012455106470,female
1916,51,791864965885404875,female
1917,43,8039691484832064792,female
1918,54,8039691484832064792,male
1919,54,8039691484832064792,male
1920,49,9277280346564018096,female
1921,50,5155349483223850645,male
1922,54,5155349483223850645,male
1923,55,5155349483223850645,male
1924,43,5155349483223850645,male
1925,58,5155349483223850645,male
1926,44,283777721763173267,female
1927,50,283777721763173267,male
1928,53,283777721763173267,male
1929,53,9253840199847773410,male
1930,49,9253840199847773410,female
1931,42,9253840199847773410,female
1932,51,7004942470658795502,male
1933,54,7004942470658795502,male
1934,46,7706423253523283738,female
1935,51,7706423253523283738,female
1936,47,7706423253523283738,male
1937,51,7706423253523283738,female
1938,53,8764097305653418346,female
1939,42,8764097305653418346,male
1940,47,8764097305653418346,female
1941,55,2396264445061931880,female
1942,46,2396264445061931880,female
1943,54,2396264445061931880,male
1944,48,2396264445061931880,female
1945,46,2396264445061931880,female
1946,47,6089414993077577412,female
1947,44,6089414993077577412,male
1948,51,6089414993077577412,female
1949,48,6658963377176900998,male
1950,51,6658963377176900998,female
1951,55,3820812913003047304,male
1952,43,3820812913003047304,female
1953,50,3820812913003047304,female
1954,41,240776453322054523,male
1955,49,240776453322054523,female
1956,51,8484431848057067080,male
1957,45,8484431848057067080,male
1958,52,8484431848057067080,female
1959,46,8484431848057067080,male
1960,48,75338234785752253,female
1961,54,75338234785752253,male
1962,44,75338234785752253,female
1963,52,75338234785752253,female
1964,56,75338234785752253,male
1965,52,75338234785752253,female
1966,54,4116206238605404224,female
1967,49,4116206238605404224,male
1968,52,4116206238605404224,male
1969,51,4116206238605404224,male
1970,52,4116206238605404224,female
1971,52,4116206238605404224,female
1972,50,4116206238605404224,female
1973,50,4116206238605404224,female
1974,57,2264449357397393917,female
1975,43,2264449357397393917,female
1976,51,2264449357397393917,female
1977,52,2264449357397393917,female
1978,54,1230380996732562013,female
1979,49,1230380996732562013,female
1980,50,1230380996732562013,male
1981,50,1230380996732562013,female
1982,51,1230380996732562013,male
1983,50,1230380996732562013,female
1984,43,1230380996732562013,male
1985,44,1230380996732562013,female
1986,52,3921649958751416379,male
1987,47,3921649958751416379,male
1988,52,3921649958751416379,male
1989,46,3921649958751416379,female
1990,46,3921649958751416379,male
1991,25,7033370926590252579,male
1992,23,7033370926590252579,male
1993,27,7033370926590252579,male
1994,26,7033370926590252579,male
1995,22,7033370926590252579,male
1996,50,9127657904050953509,male
1997,49,9127657904050953509,female
1998,46,9127657904050953509,male
1999,49,9127657904050953509,female
2000,52,9127657904050953509,male
2001,59,9127657904050953509,male
2002,51,9127657904050953509,female
2003,52,9127657904050953509,male
2004,53,9127657904050953509,male
2005,55,9127657904050953509,female
2006,46,9127657904050953509,male
2007,47,9127657904050953509,male
2008,42,9127657904050953509,female
2009,45,9127657904050953509,male
2010,56,9127657904050953509,female
2011,43,9127657904050953509,female
2012,58,9127657904050953509,male
2013,53,9127657904050953509,male
2014,56,9127657904050953509,male
2015,51,9127657904050953509,male
2016,54,4185017938606532693,female
2017,48,9453866125712882796,female
2018,47,6085175520393840927,female
2019,52,6085175520393840927,male
2020,58,6085175520393840927,female
2021,45,6085175520393840927,female
2022,45,6085175520393840927,male
2023,46,7457632959414021289,female
2024,49,7457632959414021289,male
2025,52,2765600170836507620,female
2026,56,6542209208399539722,female
2027,49,7017716009560683263,male
2028,48,7361963700684002436,male
2029,61,8246185970156821721,female
2030,47,8246185970156821721,female
2031,48,8246185970156821721,female
2032,51,8246185970156821721,female
2033,49,9213584705844626996,female
2034,51,9963197880398595287,male
2035,48,9963197880398595287,male
2036,52,9644182629851608,female
2037,52,9644182629851608,male
2038,49,8673797451868502971,male
2039,45,8673797451868502971,male
2040,48,5466662603729331412,female
2041,51,5466662603729331412,male
2042,56,5466662603729331412,male
2043,47,5466662603729331412,female
2044,47,6768557709167919793,female
2045,43,6768557709167919793,male
2046,50,4697582732814209554,male
2047,48,5905965824605720787,female
2048,51,4771113671766892657,female
2049,42,4771113671766892657,male
2050,50,658858637473021623,male
2051,45,658858637473021623,male
2052,49,658858637473021623,female
2053,48,658858637473021623,female
2054,50,5852177506011549938,female
2055,47,5852177506011549938,male
2056,51,3680244960768233462,male
2057,44,3680244960768233462,female
2058,45,411216216330611461,male
2059,50,411216216330611461,female
2060,26,114365990396544051,female
2061,25,114365990396544051,female
2062,57,7588981130462792361,male
2063,51,4136548162519732667,male
2064,51,4136548162519732667,female
2065,52,4136548162519732667,male
2066,42,4136548162519732667,female
2067,57,4136548162519732667,male
2068,53,1957458976293878100,female
2069,48,1957458976293878100,male
2070,51,1957458976293878100,male
2071,48,1957458976293878100,female
2072,46,1957458976293878100,female
2073,53,1957458976293878100,female
2074,51,1957458976293878100,male
2075,50,1957458976293878100,female
2076,42,1957458976293878100,male
2077,55,1957458976293878100,female
2078,55,1957458976293878100,female
2079,51,1957458976293878100,female
2080,46,653069947099114599,male
2081,53,653069947099114599,male
2082,49,653069947099114599,male
2083,46,653069947099114599,male
2084,58,653069947099114599,female
2085,44,653069947099114599,male
2086,51,6873140036612855431,male
2087,50,6873140036612855431,male
2088,54,6873140036612855431,female
2089,43,6873140036612855431,female
2090,56,6873140036612855431,male
2091,58,6873140036612855431,female
2092,52,6873140036612855431,female
2093,52,1507016731283408269,female
2094,57,1507016731283408269,female
2095,48,9929551139809305177,female
2096,47,9929551139809305177,male
2097,48,9929551139809305177,male
2098,50,3098102694893246712,female
2099,54,3098102694893246712,male
2100,56,7081230071374452681,male
2101,50,7081230071374452681,male
2102,57,7081230071374452681,male
2103,52,9878888578038359547,female
2104,51,9878888578038359547,male
2105,50,9878888578038359547,female
2106,49,9560188227657174682,female
2107,57,9560188227657174682,male
2108,52,9560188227657174682,female
2109,46,9560188227657174682,female
2110,52,9560188227657174682,female
2111,49,9560188227657174682,male
2112,47,9560188227657174682,female
2113,56,9560188227657174682,female
2114,49,9560188227657174682,male
2115,52,7168226225550508027,male
2116,49,7168226225550508027,male
2117,49,7168226225550508027,female
2118,48,7168226225550508027,male
2119,52,7168226225550508027,male
2120,48,2923583380085498492,female
2121,54,4357414011161520512,male
2122,48,62722204677243801,female
2123,50,4290831302541966980,male
2124,48,4395471984561333181,male
2125,54,4395471984561333181,female
2126,46,5843958474903500870,female
2127,53,5843958474903500870,female
2128,49,8946514554986669717,male
2129,51,8946514554986669717,male
2130,51,463325773564352787,female
2131,56,205818826345710444,female
2132,52,6388824250276633832,male
2133,46,6388824250276633832,female
2134,51,6388824250276633832,female
2135,51,3945894443419413506,female
2136,52,3945894443419413506,male
2137,53,661947368755840479,male
2138,45,661947368755840479,male
2139,48,661947368755840479,female
2140,45,661947368755840479,female
2141,49,661947368755840479,female
2142,46,700225401855286769,male
2143,55,700225401855286769,male
2144,49,700225401855286769,female
2145,46,700225401855286769,female
2146,53,4305270415377533885,female
2147,44,4305270415377533885,male
2148,54,4305270415377533885,female
2149,47,4305270415377533885,male
2150,46,1627208831212925916,female
2151,56,608915197735218105,female
2152,54,608915197735218105,male
2153,51,608915197735218105,male
2154,54,608915197735218105,male
2155,49,608915197735218105,female
2156,47,608915197735218105,male
2157,50,608915197735218105,male
2158,52,608915197735218105,female
2159,51,3972031438204538458,female
2160,45,3972031438204538458,male
2161,52,3972031438204538458,female
2162,45,3972031438204538458,male
2163,49,3972031438204538458,male
2164,51,2402527199731150932,female
2165,51,2402527199731150932,female
2166,44,2402527199731150932,male
2167,57,2402527199731150932,female
2168,51,2553957087129235590,male
2169,53,2553957087129235590,female
2170,41,2553957087129235590,female
2171,51,463325773564352787,male
2172,50,463325773564352787,female
2173,50,463325773564352787,male
2174,48,4985703629807810187,female
2175,48,4985703629807810187,female
2176,46,406001208091891832,male
2177,45,406001208091891832,male
2178,55,406001208091891832,female
2179,46,7488710348710523001,female
2180,54,7488710348710523001,female
2181,44,7488710348710523001,female
2182,51,7488710348710523001,male
2183,51,7488710348710523001,female
2184,50,7488710348710523001,female
2185,45,7488710348710523001,female
2186,52,1759779356678951325,male
2187,50,1759779356678951325,female
2188,48,1759779356678951325,female
2189,52,1759779356678951325,male
2190,53,1759779356678951325,female
2191,47,1759779356678951325,female
2192,55,1759779356678951325,female
2193,47,1759779356678951325,male
2194,55,1759779356678951325,female
2195,50,791462951878788065,male
2196,52,791462951878788065,male
2197,50,791462951878788065,male
2198,45,791462951878788065,female
2199,52,791462951878788065,female
2200,55,791462951878788065,male
2201,49,791462951878788065,female
2202,54,791462951878788065,female
2203,46,791462951878788065,male
2204,23,7638336411447332495,female
2205,25,7638336411447332495,male
2206,24,7638336411447332495,female
2207,26,7638336411447332495,female
2208,26,7638336411447332495,female
2209,30,7638336411447332495,male
2210,21,7638336411447332495,female
2211,24,7638336411447332495,female
2212,29,7638336411447332495,male
2213,22,7638336411447332495,female
2214,25,7638336411447332495,female
2215,27,7638336411447332495,male
2216,24,7638336411447332495,female
2217,24,7638336411447332495,female
2218,27,7638336411447332495,male
2219,28,7638336411447332495,male
2220,23,7638336411447332495,male
2221,24,7638336411447332495,male
2222,25,7638336411447332495,male
2223,24,7638336411447332495,female
2224,27,7638336411447332495,male
2225,24,7638336411447332495,male
2226,24,7638336411447332495,male
2227,45,371602582972882095,male
2228,45,371602582972882095,male
2229,46,371602582972882095,male
2230,54,371602582972882095,male
2231,52,371602582972882095,female
2232,51,371602582972882095,female
2233,54,3882155860208938967,female
2234,46,3882155860208938967,male
2235,50,3882155860208938967,male
2236,45,3882155860208938967,male
2237,54,3882155860208938967,female
2238,60,4210823265857640487,female
2239,53,7486736560158559443,female
2240,48,7486736560158559443,male
2241,49,7486736560158559443,female
2242,48,1957458976293878100,male
2243,49,1957458976293878100,female
2244,44,1957458976293878100,male
2245,50,9603605279207456197,male
2246,47,2375734461566833822,female
2247,52,7813149961404844386,female
2248,46,8838851880121159305,male
2249,42,466572721242688035,male
2250,53,466572721242688035,male
2251,47,5760490901418119265,female
2252,51,1643426621514516428,female
2253,49,8028246032728562106,male
2254,61,3864611430766835993,female
2255,54,3864611430766835993,female
2256,50,7828035665151307766,male
2257,44,7550860860945022922,female
2258,47,7550860860945022922,male
2259,49,7347861354836730309,female
2260,56,7347861354836730309,female
2261,45,6304364152192410070,female
2262,47,6304364152192410070,female
2263,50,5191173852123388397,female
2264,47,5191173852123388397,female
2265,44,5191173852123388397,female
2266,57,5191173852123388397,female
2267,50,6592883580168014282,female
2268,60,6592883580168014282,male
2269,57,6592883580168014282,male
2270,53,7597832944990027750,female
2271,46,8783898015767070689,female
2272,47,8783898015767070689,male
2273,56,7561249229459674065,female
2274,49,9612120883044802142,female
2275,49,9612120883044802142,female
2276,49,9612120883044802142,male
2277,50,1426215359136239319,male
2278,52,1426215359136239319,male
2279,43,9303426900204805186,male
2280,50,9303426900204805186,female
2281,48,9303426900204805186,female
2282,47,9303426900204805186,male
2283,48,979536639244706985,female
2284,56,979536639244706985,male
2285,56,979536639244706985,female
2286,58,979536639244706985,male
2287,47,979536639244706985,male
2288,42,979536639244706985,male
2289,48,979536639244706985,male
2290,51,705052516935438684,male
2291,53,705052516935438684,male
2292,54,705052516935438684,female
2293,47,705052516935438684,male
2294,50,705052516935438684,male
2295,52,756687281868981844,male
2296,51,756687281868981844,female
2297,55,756687281868981844,female
2298,48,756687281868981844,male
2299,56,756687281868981844,female
2300,50,756687281868981844,male
2301,52,756687281868981844,female
2302,55,6248428368327517195,male
2303,46,6248428368327517195,male
2304,53,6248428368327517195,female
2305,50,6248428368327517195,female
2306,51,6248428368327517195,female
2307,25,2415337345055025215,male
2308,23,2415337345055025215,female
2309,24,2415337345055025215,female
2310,28,2415337345055025215,female
2311,28,2415337345055025215,female
2312,24,2415337345055025215,male
2313,29,2415337345055025215,male
2314,24,2415337345055025215,male
2315,21,2415337345055025215,female
2316,27,2415337345055025215,female
2317,22,2415337345055025215,female
2318,25,2415337345055025215,female
2319,25,2415337345055025215,female
2320,26,2415337345055025215,male
2321,26,2415337345055025215,male
2322,50,6100819790518372241,female
2323,50,6100819790518372241,male
2324,53,774160510580966551,male
2325,53,774160510580966551,male
2326,53,774160510580966551,female
2327,51,774160510580966551,male
2328,50,774160510580966551,male
2329,52,5397831032804503408,male
2330,47,5397831032804503408,female
2331,58,543100701177479713,female
2332,51,543100701177479713,male
2333,56,543100701177479713,female
2334,49,543100701177479713,male
2335,44,42147785799333528,male
2336,51,42147785799333528,male
2337,53,42147785799333528,male
2338,49,42147785799333528,female
2339,55,42147785799333528,male
2340,53,42147785799333528,male
2341,25,7039771343084259446,female
2342,24,7039771343084259446,male
2343,25,7039771343084259446,male
2344,21,7039771343084259446,female
2345,28,7039771343084259446,male
2346,52,4697761145388027132,male
2347,49,4163967138563839128,female
2348,54,9620923631569343304,female
2349,45,776257183737046172,female
2350,54,5179586107192059934,female
2351,48,460590127025597143,female
2352,42,1021564728056895088,male
2353,54,1379398622703975756,female
2354,43,1379398622703975756,female
2355,48,216379390200329933,male
2356,51,216379390200329933,male
2357,51,5950059119124275683,female
2358,47,372706149688864468,female
2359,51,372706149688864468,female
2360,46,5082310728519609149,female
2361,50,5082310728519609149,female
2362,54,5082310728519609149,female
2363,45,6273454334466338652,female
2364,48,2592638729105052123,female
2365,51,2592638729105052123,male
2366,49,2198879349250618795,male
2367,45,813435824692883942,female
2368,51,813435824692883942,female
2369,51,813435824692883942,male
2370,46,553904149065456549,female
2371,47,553904149065456549,female
2372,46,553904149065456549,female
2373,48,840608732692239910,female
2374,46,840608732692239910,female
2375,51,840608732692239910,female
2376,54,7647399051164881931,female
2377,53,7647399051164881931,male
2378,54,2513134404212328094,female
2379,54,2513134404212328094,male
2380,50,2513134404212328094,female
2381,48,2513134404212328094,female
2382,51,2513134404212328094,female
2383,53,2546464604912220860,female
2384,47,2546464604912220860,male
2385,48,2546464604912220860,male
2386,54,2546464604912220860,female
2387,47,2546464604912220860,female
2388,47,2546464604912220860,male
2389,50,2546464604912220860,female
2390,58,2546464604912220860,male
2391,55,608915197735218105,male
2392,52,608915197735218105,female
2393,51,608915197735218105,female
2394,52,608915197735218105,female
2395,55,608915197735218105,male
2396,47,608915197735218105,male
2397,47,608915197735218105,male
2398,45,608915197735218105,male
2399,54,608915197735218105,male
2400,49,608915197735218105,male
2401,57,608915197735218105,female
2402,47,608915197735218105,female
2403,46,4525326450497146494,female
2404,54,4525326450497146494,female
2405,51,2020115174591875878,female
2406,50,2020115174591875878,female
2407,47,2020115174591875878,female
2408,43,2020115174591875878,male
2409,41,2020115174591875878,male
2410,46,2020115174591875878,female
2411,52,2020115174591875878,male
2412,50,7696973731640073168,female
2413,50,7696973731640073168,female
2414,50,7696973731640073168,male
2415,55,7696973731640073168,female
2416,44,7696973731640073168,male
2417,45,7696973731640073168,male
2418,49,7696973731640073168,female
2419,53,290663072707523580,female
2420,49,290663072707523580,male
2421,44,8395347447837292340,male
2422,48,738742613780622904,female
2423,42,6822760560564314761,male
2424,52,5310174210774227909,male
2425,51,8101107214208089371,female
2426,44,8101107214208089371,male
2427,50,3197533100947860058,male
2428,48,520805520579177810,female
2429,48,535271430252634961,female
2430,56,535271430252634961,male
2431,57,535271430252634961,male
2432,50,535271430252634961,female
2433,51,570123615296033261,female
2434,49,570123615296033261,male
2435,55,6849883907378511530,male
2436,46,276483305236391136,male
2437,45,3222681460709008330,female
2438,53,3222681460709008330,male
2439,54,3222681460709008330,female
2440,47,8641796138378982634,male
2441,56,4329684992044034266,male
2442,45,8552849490437440861,male
2443,56,8552849490437440861,male
2444,55,2667298817344312615,female
2445,62,2667298817344312615,female
2446,46,1206924775112167365,female
2447,49,1206924775112167365,female
2448,49,952212470728454329,female
2449,46,9102765564604864805,male
2450,54,8003711571072690789,male
2451,51,8003711571072690789,male
2452,49,2757346803050165711,female
2453,56,2757346803050165711,female
2454,43,2757346803050165711,female
2455,49,9810394160327877765,female
2456,48,9810394160327877765,male
2457,50,9810394160327877765,male
2458,53,9810394160327877765,male
2459,54,843277149527855905,male
2460,50,843277149527855905,male
2461,53,843277149527855905,female
2462,52,2316712182271385122,female
2463,49,2316712182271385122,female
2464,54,557041874411922739,female
2465,48,557041874411922739,female
2466,57,1957458976293878100,male
2467,47,1957458976293878100,female
2468,49,1957458976293878100,male
2469,54,7834245291980769625,female
2470,53,7623467057602509357,female
2471,52,7623467057602509357,male
2472,52,7623467057602509357,male
2473,49,9908993706216463889,female
2474,50,896209330500207582,female
2475,51,896209330500207582,female
2476,54,2076204015500549342,female
2477,45,2076204015500549342,female
2478,46,2076204015500549342,female
2479,48,3660362924082650418,male
2480,50,3660362924082650418,male
2481,55,713731982901764318,male
2482,48,713731982901764318,female
2483,43,713731982901764318,female
2484,53,713731982901764318,female
2485,55,713731982901764318,male
2486,48,713731982901764318,male
2487,45,713731982901764318,female
2488,49,713731982901764318,female
2489,45,2376144863648346076,male
2490,56,2376144863648346076,female
2491,48,2376144863648346076,female
2492,50,2376144863648346076,male
2493,50,2376144863648346076,female
2494,53,2376144863648346076,female
2495,54,2376144863648346076,female
2496,50,2376144863648346076,male
2497,48,417374407421467352,female
2498,48,417374407421467352,female
2499,48,7946697392929480488,female
2500,51,7946697392929480488,female
2501,43,7125068043444176386,female
2502,49,7933171750259720017,male
2503,49,7933171750259720017,female
2504,49,7933171750259720017,female
2505,53,7933171750259720017,female
2506,43,7933171750259720017,female
2507,51,7933171750259720017,male
2508,39,7933171750259720017,male
2509,44,4071592194862232855,male
2510,49,4071592194862232855,male
2511,48,4074582003417698725,male
2512,51,4074582003417698725,male
2513,50,4074582003417698725,male
2514,47,4074582003417698725,female
2515,55,4074582003417698725,male
2516,49,4074582003417698725,female
2517,51,4074582003417698725,male
2518,49,4074582003417698725,female
2519,53,1931486566224793189,female
2520,51,9530536315613357862,female
2521,45,1255368394012652243,male
2522,55,1255368394012652243,female
2523,56,1255368394012652243,female
2524,51,1255368394012652243,male
2525,53,6586739058236606680,male
2526,55,6586739058236606680,female
2527,23,2224572703195879390,male
2528,23,2224572703195879390,male
2529,52,2494927659578259711,female
2530,56,2494927659578259711,male
2531,49,2494927659578259711,male
2532,49,2494927659578259711,male
2533,44,2494927659578259711,female
2534,59,2494927659578259711,female
2535,49,2494927659578259711,male
2536,24,14262055593378383,male
2537,27,14262055593378383,male
2538,24,14262055593378383,male
2539,48,5656797100186681238,male
2540,45,5656797100186681238,female
2541,43,5656797100186681238,male
2542,49,5656797100186681238,female
2543,54,5656797100186681238,female
2544,46,5656797100186681238,female
2545,51,5656797100186681238,female
2546,49,5039735999524157292,female
2547,49,1285137808569536764,female
2548,51,9962134079133468457,female
2549,47,9962134079133468457,male
2550,47,9459521664420901303,male
2551,47,2234644290294742127,male
2552,46,8039691484832064792,female
2553,47,8039691484832064792,male
2554,48,7908892250153476680,female
2555,50,6983400713632965044,female
2556,52,8767345170065465322,male
2557,50,4432170800264031771,male
2558,48,4432170800264031771,female
2559,52,4432170800264031771,male
2560,46,4432170800264031771,female
2561,50,7266739596439998508,female
2562,48,7266739596439998508,male
2563,50,7266739596439998508,female
2564,40,7266739596439998508,male
2565,50,7266739596439998508,female
2566,50,8759765163513556904,female
2567,51,8759765163513556904,male
2568,47,8759765163513556904,female
2569,55,1765448131945417161,female
2570,51,1765448131945417161,male
2571,49,1765448131945417161,male
2572,53,1765448131945417161,male
2573,51,1765448131945417161,male
2574,44,1765448131945417161,male
2575,44,7412139697907599868,female
2576,47,7412139697907599868,female
2577,56,7412139697907599868,male
2578,54,7412139697907599868,male
2579,54,7412139697907599868,female
2580,50,7412139697907599868,male
2581,57,7412139697907599868,male
2582,54,6453984951886442160,female
2583,48,6453984951886442160,male
2584,49,6453984951886442160,female
2585,47,4271792018121577582,female
2586,52,4271792018121577582,male
2587,47,3386971884403473366,male
2588,40,3386971884403473366,female
2589,44,3386971884403473366,female
2590,46,6423525167201014646,male
2591,48,3921649958751416379,female
2592,58,3921649958751416379,female
2593,56,3921649958751416379,female
2594,44,3921649958751416379,male
2595,49,3921649958751416379,female
2596,48,5263059809967138936,female
2597,48,5263059809967138936,female
2598,49,5263059809967138936,female
2599,49,5263059809967138936,female
2600,57,5263059809967138936,female
2601,53,5263059809967138936,female
2602,47,9029794295932939024,female
2603,48,9029794295932939024,male
2604,45,9029794295932939024,female
2605,49,9029794295932939024,female
2606,50,9029794295932939024,male
2607,50,9029794295932939024,male
2608,51,9029794295932939024,female
2609,51,9029794295932939024,male
2610,50,9029794295932939024,female
2611,46,9029794295932939024,female
2612,51,9029794295932939024,male
2613,54,2785285614162305625,female
2614,48,5341271361784611942,female
2615,46,5341271361784611942,female
2616,41,5341271361784611942,female
2617,47,5341271361784611942,male
2618,48,5341271361784611942,male
2619,51,5341271361784611942,male
2620,55,5341271361784611942,female
2621,54,5341271361784611942,male
2622,49,5341271361784611942,female
2623,52,5341271361784611942,male
2624,51,92577710025173656,female
2625,42,92577710025173656,male
2626,54,92577710025173656,male
2627,53,92577710025173656,male
2628,50,92577710025173656,male
2629,47,92577710025173656,female
2630,53,92577710025173656,male
2631,45,92577710025173656,female
2632,48,509637927726464785,female
2633,51,509637927726464785,male
2634,50,509637927726464785,female
2635,58,509637927726464785,female
2636,53,5437013238128269518,female
2637,55,3300270774997102814,female
2638,45,3300270774997102814,female
2639,48,3300270774997102814,male
2640,52,5056841379210378275,female
2641,50,5056841379210378275,male
2642,48,3156235512146749592,female
2643,55,2354405029601095288,female
2644,48,2354405029601095288,male
2645,52,2354405029601095288,female
2646,47,2017396058039056855,male
2647,53,2017396058039056855,male
2648,46,2264010855758956307,male
2649,47,2264010855758956307,male
2650,47,1465921528988606892,female
2651,53,1465921528988606892,male
2652,52,3558104655978527434,male
2653,45,3558104655978527434,female
2654,55,7588981130462792361,female
2655,49,7588981130462792361,male
2656,49,4587210925935196615,male
2657,55,4587210925935196615,female
2658,42,4587210925935196615,male
2659,51,2868753573471668678,female
2660,49,2868753573471668678,female
2661,42,5470058724579220258,male
2662,49,5470058724579220258,male
2663,47,5470058724579220258,female
2664,50,5470058724579220258,female
2665,52,647701940544723891,female
2666,56,647701940544723891,female
2667,44,647701940544723891,female
2668,50,647701940544723891,female
2669,51,647701940544723891,male
2670,43,647701940544723891,female
2671,51,647701940544723891,female
2672,48,647701940544723891,female
2673,44,647701940544723891,male
2674,52,647701940544723891,male
2675,50,1090774782213816251,female
2676,49,6325377874048923314,female
2677,43,6325377874048923314,male
2678,53,6325377874048923314,female
2679,57,6325377874048923314,male
2680,55,6325377874048923314,female
2681,48,6325377874048923314,male
2682,49,5508164318239659326,female
2683,50,5508164318239659326,male
2684,46,594511863093043281,male
2685,52,4773573244753299893,female
2686,54,4773573244753299893,male
2687,49,4773573244753299893,female
2688,55,4773573244753299893,female
2689,50,405996727678488611,female
2690,61,405996727678488611,female
2691,55,405996727678488611,male
2692,47,405996727678488611,male
2693,45,682549734570999775,female
2694,47,682549734570999775,male
2695,21,8671741245048754342,male
2696,24,8671741245048754342,female
2697,26,8671741245048754342,male
2698,25,8671741245048754342,male
2699,50,1280993661204347450,female
2700,43,1280993661204347450,female
2701,51,1280993661204347450,male
2702,50,1280993661204347450,female
2703,50,1280993661204347450,male
2704,44,1280993661204347450,female
2705,45,1280993661204347450,female
2706,55,1280993661204347450,male
2707,45,1280993661204347450,female
2708,45,1280993661204347450,male
2709,53,1280993661204347450,female
2710,50,1280993661204347450,male
2711,49,1280993661204347450,female
2712,54,1280993661204347450,female
2713,51,1280993661204347450,male
2714,48,9387513564437162701,male
2715,47,8687730117523423401,female
2716,46,9773485240177005933,female
2717,45,353894935573695986,female
2718,50,353894935573695986,female
2719,47,6459887177399853583,female
2720,55,6459887177399853583,female
2721,49,2108557365246449094,male
2722,46,2108557365246449094,male
2723,46,8721719977116949998,male
2724,49,8721719977116949998,female
2725,48,8721719977116949998,female
2726,48,8721719977116949998,male
2727,46,3177345827435653751,female
2728,56,3177345827435653751,male
2729,49,2864376493455301677,female
2730,62,2864376493455301677,male
2731,48,139472357811670278,male
2732,53,139472357811670278,female
2733,45,139472357811670278,female
2734,46,139472357811670278,male
2735,47,139472357811670278,male
2736,47,3208324314042464006,female
2737,53,3208324314042464006,male
2738,55,3208324314042464006,female
2739,47,9584769989000380816,female
2740,51,9584769989000380816,female
2741,51,9584769989000380816,female
2742,46,9584769989000380816,male
2743,52,4931579223616729739,female
2744,53,4931579223616729739,male
2745,51,4931579223616729739,female
2746,48,3807039818708780751,female
2747,53,3807039818708780751,male
2748,48,3807039818708780751,female
2749,48,3807039818708780751,male
2750,52,3807039818708780751,female
2751,46,3807039818708780751,male
